"Name","Race","Race_percentage"
"R833H - DENFIELD AND MONK","Hispanic",3.23706482821918
"R833H - DENFIELD AND MONK","White",12.9048187513288
"R833I - MAGNOLIA CREEK","Asian",1.245640259
"R833I - MAGNOLIA CREEK","Black",75.08719482
"R833I - MAGNOLIA CREEK","Hispanic",19.03338316
"R833I - MAGNOLIA CREEK","White",2.939711011
"R834A - SKYLINE DR","Asian",0
"R834A - SKYLINE DR","Black",61.07544141
"R834A - SKYLINE DR","Hispanic",3.451043339
"R834A - SKYLINE DR","White",28.81219904
"R834B - STANLEY ROAD","Asian",2.06554880642857
"R834B - STANLEY ROAD","Black",61.109096712
"R834B - STANLEY ROAD","Hispanic",16.5608573178571
"R834B - STANLEY ROAD","White",13.6316356898714
"R834C - SWANNS MILL","Asian",3.907563025
"R834C - SWANNS MILL","Black",82.10084034
"R834C - SWANNS MILL","Hispanic",4.663865546
"R834C - SWANNS MILL","White",9.327731092
"R834D - HILLVIEW TERRACE","Asian",3.56593848094667
"R834D - HILLVIEW TERRACE","Black",78.1445663848
"R834D - HILLVIEW TERRACE","Hispanic",6.87794838461333
"R834D - HILLVIEW TERRACE","White",10.16005163056
"R834E - ERO TRACE","Asian",0
"R834E - ERO TRACE","Black",61.07544141
"R834E - ERO TRACE","Hispanic",3.451043339
"R834E - ERO TRACE","White",28.81219904
"R834F - VANTAGE POINTE","Asian",2.502606882
"R834F - VANTAGE POINTE","Black",30.03128259
"R834F - VANTAGE POINTE","Hispanic",0
"R834F - VANTAGE POINTE","White",60.58394161
"R834G - POINTE PL.","Asian",0.0758365721818182
"R834G - POINTE PL.","Black",60.1347093245455
"R834G - POINTE PL.","Hispanic",3.34646626812121
"R834G - POINTE PL.","White",29.7749791178788
"R835A - SNOWHILL PRESSURE","Asian",5.836065574
"R835A - SNOWHILL PRESSURE","Black",5.31147541
"R835A - SNOWHILL PRESSURE","Hispanic",13.7704918
"R835A - SNOWHILL PRESSURE","White",65.37704918
"R835B - SNOWHILL RD.","Asian",7.49673285171039
"R835B - SNOWHILL RD.","Black",14.0652795245628
"R835B - SNOWHILL RD.","Hispanic",6.28325718743169
"R835B - SNOWHILL RD.","White",67.2000254052186
"R835C - KENWOOD RD.","Asian",3.24337548022222
"R835C - KENWOOD RD.","Black",24.5379921055556
"R835C - KENWOOD RD.","Hispanic",3.06010928888889
"R835C - KENWOOD RD.","White",61.6490766255556
"R836A - IRONGATE","Asian",5.836065574
"R836A - IRONGATE","Black",5.31147541
"R836A - IRONGATE","Hispanic",13.7704918
"R836A - IRONGATE","White",65.37704918
"R836B - BAHAMA SOUTH","Asian",4.62247516563043
"R836B - BAHAMA SOUTH","Black",10.8850751806522
"R836B - BAHAMA SOUTH","Hispanic",12.383640023913
"R836B - BAHAMA SOUTH","White",64.1553796408696
"R837A - COUNTRY KNOLL","Asian",0
"R837A - COUNTRY KNOLL","Black",23.58870968
"R837A - COUNTRY KNOLL","Hispanic",0
"R837A - COUNTRY KNOLL","White",76.41129032
"R837C - MEADOW CROSSING","Asian",0.507099391
"R837C - MEADOW CROSSING","Black",38.31135903
"R837C - MEADOW CROSSING","Hispanic",14.78194726
"R837C - MEADOW CROSSING","White",43.10344828
"R837D - BAHAMA CENTRAL","Asian",0.0362213850714286
"R837D - BAHAMA CENTRAL","Black",20.3129685735714
"R837D - BAHAMA CENTRAL","Hispanic",1.05585337571429
"R837D - BAHAMA CENTRAL","White",78.3595176628571
"R838A - BLACK HORSE RUN","Asian",0
"R838A - BLACK HORSE RUN","Black",16.59836066
"R838A - BLACK HORSE RUN","Hispanic",0
"R838A - BLACK HORSE RUN","White",83.40163934
"R840A - MIAMI AND 70 RESIDENTIAL","Asian",3.42582800624655
"R840A - MIAMI AND 70 RESIDENTIAL","Black",29.8341134163636
"R840A - MIAMI AND 70 RESIDENTIAL","Hispanic",9.56342770363775
"R840A - MIAMI AND 70 RESIDENTIAL","White",51.1780885319077
"R840B - MIAMI & PLEASENT","Asian",0
"R840B - MIAMI & PLEASENT","Black",20.5223115396543
"R840B - MIAMI & PLEASENT","Hispanic",62.5243680382314
"R840B - MIAMI & PLEASENT","White",15.3652686050399
"R840C - HANOVER POINTE","Asian",10.56625803
"R840C - HANOVER POINTE","Black",36.31056626
"R840C - HANOVER POINTE","Hispanic",13.25160537
"R840C - HANOVER POINTE","White",39.87157034
"R840D - LYNN HOLLOW","Asian",0
"R840D - LYNN HOLLOW","Black",70.51993942
"R840D - LYNN HOLLOW","Hispanic",8.480565371
"R840D - LYNN HOLLOW","White",4.745078243
"R840E - PARK PLACE VILLAGE","Asian",0
"R840E - PARK PLACE VILLAGE","Black",23.0182935322581
"R840E - PARK PLACE VILLAGE","Hispanic",60.1234620865806
"R840E - PARK PLACE VILLAGE","White",13.2449753884516
"R840F - REDGATE","Asian",1.10200364327778
"R840F - REDGATE","Black",40.57731549
"R840F - REDGATE","Hispanic",40.3821581983334
"R840F - REDGATE","White",15.9592911538889
"R840G - RESIDENTIAL","Asian",2.39277604826904
"R840G - RESIDENTIAL","Black",69.3904079082234
"R840G - RESIDENTIAL","Hispanic",14.7920226948122
"R840G - RESIDENTIAL","White",10.3037027939695
"R840H - ELLIS CROSSING","Asian",12.37263464
"R840H - ELLIS CROSSING","Black",35.95342067
"R840H - ELLIS CROSSING","Hispanic",6.877729258
"R840H - ELLIS CROSSING","White",41.81222707
"R840I - NEW SUBDIVISION","Asian",12.37263464
"R840I - NEW SUBDIVISION","Black",35.95342067
"R840I - NEW SUBDIVISION","Hispanic",6.877729258
"R840I - NEW SUBDIVISION","White",41.81222707
"R840J - LAKESHORE","Asian",4.281891169
"R840J - LAKESHORE","Black",21.67707404
"R840J - LAKESHORE","Hispanic",2.943800178
"R840J - LAKESHORE","White",61.46297948
"R840K - ROWENA EIGHT","Asian",0
"R840K - ROWENA EIGHT","Black",17.02786378
"R840K - ROWENA EIGHT","Hispanic",73.06501548
"R840K - ROWENA EIGHT","White",9.907120743
"R840L - LAUREL GLEN","Asian",0
"R840L - LAUREL GLEN","Black",26.89486553
"R840L - LAUREL GLEN","Hispanic",3.178484108
"R840L - LAUREL GLEN","White",62.10268949
"R840M - BRIGHTON STATION","Asian",0
"R840M - BRIGHTON STATION","Black",21.01865136
"R840M - BRIGHTON STATION","Hispanic",0
"R840M - BRIGHTON STATION","White",72.30989957
"R840W - WOOD HOLLOW","Asian",0
"R840W - WOOD HOLLOW","Black",38.58490566
"R840W - WOOD HOLLOW","Hispanic",24.62264151
"R840W - WOOD HOLLOW","White",32.83018868
"R841A - GANYARD FARM","Asian",1.803278689
"R841A - GANYARD FARM","Black",56.2295082
"R841A - GANYARD FARM","Hispanic",22.95081967
"R841A - GANYARD FARM","White",16.8852459
"R841B - HICKORY GLEN","Asian",2.685421995
"R841B - HICKORY GLEN","Black",72.97527707
"R841B - HICKORY GLEN","Hispanic",12.87297528
"R841B - HICKORY GLEN","White",8.780903666
"R841C - BIG TWIG LN","Asian",2.685421995
"R841C - BIG TWIG LN","Black",72.97527707
"R841C - BIG TWIG LN","Hispanic",12.87297528
"R841C - BIG TWIG LN","White",8.780903666
"R841D - JOYLAND","Asian",0.523902449205371
"R841D - JOYLAND","Black",43.1045360202416
"R841D - JOYLAND","Hispanic",40.2854335861074
"R841D - JOYLAND","White",11.7667977156832
"R841E - BIRCHWOOD HEIGHTS","Asian",2.685421995
"R841E - BIRCHWOOD HEIGHTS","Black",72.97527707
"R841E - BIRCHWOOD HEIGHTS","Hispanic",12.87297528
"R841E - BIRCHWOOD HEIGHTS","White",8.780903666
"R841F - CATHY RD","Asian",0
"R841F - CATHY RD","Black",41.45818442
"R841F - CATHY RD","Hispanic",41.02930665
"R841F - CATHY RD","White",8.43459614
"R841G - GREYSTONE","Asian",0
"R841G - GREYSTONE","Black",49.94011976
"R841G - GREYSTONE","Hispanic",14.25149701
"R841G - GREYSTONE","White",35.80838323
"R841H - CLAYTON CROSSING","Asian",0
"R841H - CLAYTON CROSSING","Black",37.2512472186111
"R841H - CLAYTON CROSSING","Hispanic",43.9517054587986
"R841H - CLAYTON CROSSING","White",15.0477114275695
"R841I - HOOVER AND SOUTHERLAND","Asian",0
"R841I - HOOVER AND SOUTHERLAND","Black",30.72143597
"R841I - HOOVER AND SOUTHERLAND","Hispanic",55.36762168
"R841I - HOOVER AND SOUTHERLAND","White",10.52813255
"R841J - MEADOWS AT TWIN LAKES","Asian",0
"R841J - MEADOWS AT TWIN LAKES","Black",30.72143597
"R841J - MEADOWS AT TWIN LAKES","Hispanic",55.36762168
"R841J - MEADOWS AT TWIN LAKES","White",10.52813255
"R842A - CHEEK AND CATALPA","Asian",0
"R842A - CHEEK AND CATALPA","Black",37.3851610677778
"R842A - CHEEK AND CATALPA","Hispanic",38.0192177809091
"R842A - CHEEK AND CATALPA","White",20.4423124322222
"R842B - MILAN WOODS","Asian",0
"R842B - MILAN WOODS","Black",43.16877153
"R842B - MILAN WOODS","Hispanic",22.96211251
"R842B - MILAN WOODS","White",29.04707233
"R842C - WINDSOR HILLS","Asian",0
"R842C - WINDSOR HILLS","Black",28.9482907061176
"R842C - WINDSOR HILLS","Hispanic",48.1144279283823
"R842C - WINDSOR HILLS","White",20.3474942151588
"R842D - LANDON FARMS","Asian",0
"R842D - LANDON FARMS","Black",37.7447141456686
"R842D - LANDON FARMS","Hispanic",34.1023902723547
"R842D - LANDON FARMS","White",20.894907300564
"R842E - FRAZIER FIRST","Asian",0
"R842E - FRAZIER FIRST","Black",69.55752212
"R842E - FRAZIER FIRST","Hispanic",2.477876106
"R842E - FRAZIER FIRST","White",13.45132743
"R842T - HOMES STARTING IN THE 380S --- KB HOMES BUILDER","Asian",0
"R842T - HOMES STARTING IN THE 380S --- KB HOMES BUILDER","Black",1.08401084
"R842T - HOMES STARTING IN THE 380S --- KB HOMES BUILDER","Hispanic",28.18428184
"R842T - HOMES STARTING IN THE 380S --- KB HOMES BUILDER","White",48.23848238
"R843A - HAMLIN AND OLD OXFORD","Asian",0.179337694552486
"R843A - HAMLIN AND OLD OXFORD","Black",53.1962490589503
"R843A - HAMLIN AND OLD OXFORD","Hispanic",21.8324595462431
"R843A - HAMLIN AND OLD OXFORD","White",18.5442557778287
"R843B - GLEN STONE","Asian",0
"R843B - GLEN STONE","Black",26.38504155
"R843B - GLEN STONE","Hispanic",51.10803324
"R843B - GLEN STONE","White",21.32963989
"R843C - ABERDEEN AND GLENN","Asian",0
"R843C - ABERDEEN AND GLENN","Black",26.38504155
"R843C - ABERDEEN AND GLENN","Hispanic",51.10803324
"R843C - ABERDEEN AND GLENN","White",21.32963989
"R843D - ELLERBEE CREEK PRESRV","Asian",0.043821209
"R843D - ELLERBEE CREEK PRESRV","Black",54.99561788
"R843D - ELLERBEE CREEK PRESRV","Hispanic",14.59246275
"R843D - ELLERBEE CREEK PRESRV","White",24.40841367
"R846A - TREYBURN","Asian",1.13161184332462
"R846A - TREYBURN","Black",12.6541899141394
"R846A - TREYBURN","Hispanic",7.36452258553377
"R846A - TREYBURN","White",76.2525528730283
"R846B - TREYBURN LOBLOLLY","Asian",0
"R846B - TREYBURN LOBLOLLY","Black",14.42041043
"R846B - TREYBURN LOBLOLLY","Hispanic",5.823627288
"R846B - TREYBURN LOBLOLLY","White",78.86855241
"R846C - CHAMPIONS POINTE","Asian",5.836065574
"R846C - CHAMPIONS POINTE","Black",5.31147541
"R846C - CHAMPIONS POINTE","Hispanic",13.7704918
"R846C - CHAMPIONS POINTE","White",65.37704918
"R847A - ALTDORF/BAHAMA WOODS","Asian",0.439486138866667
"R847A - ALTDORF/BAHAMA WOODS","Black",35.4162925806667
"R847A - ALTDORF/BAHAMA WOODS","Hispanic",12.8110209586667
"R847A - ALTDORF/BAHAMA WOODS","White",48.4765404213333
"R848B - GREY HAWK","Asian",0.507099391
"R848B - GREY HAWK","Black",38.31135903
"R848B - GREY HAWK","Hispanic",14.78194726
"R848B - GREY HAWK","White",43.10344828
"R850A - BRIGHT LEAF AT THE PARK","Asian",10.56910569
"R850A - BRIGHT LEAF AT THE PARK","Black",26.59698026
"R850A - BRIGHT LEAF AT THE PARK","Hispanic",2.113821138
"R850A - BRIGHT LEAF AT THE PARK","White",57.97909408
"R850B - ASHTON HALL","Asian",10.56625803
"R850B - ASHTON HALL","Black",36.31056626
"R850B - ASHTON HALL","Hispanic",13.25160537
"R850B - ASHTON HALL","White",39.87157034
"R850C - ORCHARD RIDGE","Asian",10.56625803
"R850C - ORCHARD RIDGE","Black",36.31056626
"R850C - ORCHARD RIDGE","Hispanic",13.25160537
"R850C - ORCHARD RIDGE","White",39.87157034
"R850D - BRIGHT LEAF AT PARK P3","Asian",10.56910569
"R850D - BRIGHT LEAF AT PARK P3","Black",26.59698026
"R850D - BRIGHT LEAF AT PARK P3","Hispanic",2.113821138
"R850D - BRIGHT LEAF AT PARK P3","White",57.97909408
"R850E - BRIGHT LEAF AT PARK P1","Asian",10.56910569
"R850E - BRIGHT LEAF AT PARK P1","Black",26.59698026
"R850E - BRIGHT LEAF AT PARK P1","Hispanic",2.113821138
"R850E - BRIGHT LEAF AT PARK P1","White",57.97909408
"R850F - BRIGHT LEAF AT PARK P2","Asian",10.56910569
"R850F - BRIGHT LEAF AT PARK P2","Black",26.59698026
"R850F - BRIGHT LEAF AT PARK P2","Hispanic",2.113821138
"R850F - BRIGHT LEAF AT PARK P2","White",57.97909408
"R850G - BRIGHT LEAF AT PARK P1B&2","Asian",10.56910569
"R850G - BRIGHT LEAF AT PARK P1B&2","Black",26.59698026
"R850G - BRIGHT LEAF AT PARK P1B&2","Hispanic",2.113821138
"R850G - BRIGHT LEAF AT PARK P1B&2","White",57.97909408
"R850H - BRIGHTLEAF AT THE PARK","Asian",10.56910569
"R850H - BRIGHTLEAF AT THE PARK","Black",26.59698026
"R850H - BRIGHTLEAF AT THE PARK","Hispanic",2.113821138
"R850H - BRIGHTLEAF AT THE PARK","White",57.97909408
"R850I - BRIGHTWOOD TRIALS","Asian",7.58479787502918
"R850I - BRIGHTWOOD TRIALS","Black",34.8891847228285
"R850I - BRIGHTWOOD TRIALS","Hispanic",3.49677177945621
"R850I - BRIGHTWOOD TRIALS","White",51.8184870826825
"R850J - GROVE PARK","Asian",2.317198764
"R850J - GROVE PARK","Black",38.46549949
"R850J - GROVE PARK","Hispanic",12.35839341
"R850J - GROVE PARK","White",44.6961895
"R851A - GROVE PARK GOLT","Asian",0
"R851A - GROVE PARK GOLT","Black",52.14477212
"R851A - GROVE PARK GOLT","Hispanic",4.289544236
"R851A - GROVE PARK GOLT","White",43.56568365
"R851B - GREENWOOD","Asian",0
"R851B - GREENWOOD","Black",67.1499664850545
"R851B - GREENWOOD","Hispanic",13.8805643700873
"R851B - GREENWOOD","White",18.7947167338909
"R851C - GREYSTONE GREEN","Asian",0
"R851C - GREYSTONE GREEN","Black",54.6206239594904
"R851C - GREYSTONE GREEN","Hispanic",11.6788482023567
"R851C - GREYSTONE GREEN","White",30.8209544427389
"R851D - STONEHILL","Asian",0
"R851D - STONEHILL","Black",57.4011741171325
"R851D - STONEHILL","Hispanic",17.8213730006024
"R851D - STONEHILL","White",20.9447266287952
"R851E - GATEWOOD","Asian",0
"R851E - GATEWOOD","Black",58.26446281
"R851E - GATEWOOD","Hispanic",22.83057851
"R851E - GATEWOOD","White",15.08264463
"R851F - N FREEMAN W FLETCHERS","Asian",0.114908193221957
"R851F - N FREEMAN W FLETCHERS","Black",54.9610348855608
"R851F - N FREEMAN W FLETCHERS","Hispanic",12.3364332634582
"R851F - N FREEMAN W FLETCHERS","White",26.6325858320764
"R851P - COPLEY FARMS","Asian",0.530500809863014
"R851P - COPLEY FARMS","Black",69.3601100949315
"R851P - COPLEY FARMS","Hispanic",9.14833694671233
"R851P - COPLEY FARMS","White",11.0495202258904
"R852A - RIDGEWOOD/RIDGEFIELD","Asian",0.69777584
"R852A - RIDGEWOOD/RIDGEFIELD","Black",69.29786306
"R852A - RIDGEWOOD/RIDGEFIELD","Hispanic",11.25163541
"R852A - RIDGEWOOD/RIDGEFIELD","White",10.29219363
"R852B - AUTUM LEAF","Asian",0.294051322095672
"R852B - AUTUM LEAF","Black",69.4480985981321
"R852B - AUTUM LEAF","Hispanic",6.17524619994078
"R852B - AUTUM LEAF","White",12.1200295871754
"R852C - BARWICK DR","Asian",0
"R852C - BARWICK DR","Black",0
"R852C - BARWICK DR","Hispanic",42.41948154
"R852C - BARWICK DR","White",57.58051846
"R852D - CARPENTER WOODS","Asian",0
"R852D - CARPENTER WOODS","Black",62.63676149
"R852D - CARPENTER WOODS","Hispanic",23.14004376
"R852D - CARPENTER WOODS","White",14.22319475
"R852E - GREER AND JOYNER","Asian",0
"R852E - GREER AND JOYNER","Black",23.0769012210691
"R852E - GREER AND JOYNER","Hispanic",27.9727154884151
"R852E - GREER AND JOYNER","White",39.4013727023082
"R852F - STILLWOOD","Asian",0
"R852F - STILLWOOD","Black",62.63676149
"R852F - STILLWOOD","Hispanic",23.14004376
"R852F - STILLWOOD","White",14.22319475
"R853A - PANTHER CREEK","Asian",0
"R853A - PANTHER CREEK","Black",0
"R853A - PANTHER CREEK","Hispanic",6.003430532
"R853A - PANTHER CREEK","White",93.99656947
"R857A - BAHAMA RUAL","Asian",3.432137285
"R857A - BAHAMA RUAL","Black",9.984399376
"R857A - BAHAMA RUAL","Hispanic",0
"R857A - BAHAMA RUAL","White",86.58346334
"R857A - BAHAMA SOUTH","Asian",0.507099391
"R857A - BAHAMA SOUTH","Black",38.31135903
"R857A - BAHAMA SOUTH","Hispanic",14.78194726
"R857A - BAHAMA SOUTH","White",43.10344828
"R860A - WAKE FOREST/HWY & SHARRON","Asian",4.56686537231188
"R860A - WAKE FOREST/HWY & SHARRON","Black",33.4632971117298
"R860A - WAKE FOREST/HWY & SHARRON","Hispanic",20.4016003645051
"R860A - WAKE FOREST/HWY & SHARRON","White",40.3689069601389
"R860B - RAVENSTON","Asian",3.235470342
"R860B - RAVENSTON","Black",46.97423607
"R860B - RAVENSTON","Hispanic",5.512282804
"R860B - RAVENSTON","White",42.84002397
"R860C - NICHOLS FARM","Asian",10.56910569
"R860C - NICHOLS FARM","Black",26.59698026
"R860C - NICHOLS FARM","Hispanic",2.113821138
"R860C - NICHOLS FARM","White",57.97909408
"R860D - SAGEWOOD","Asian",10.56910569
"R860D - SAGEWOOD","Black",26.59698026
"R860D - SAGEWOOD","Hispanic",2.113821138
"R860D - SAGEWOOD","White",57.97909408
"R860G - TRIPLE CROWN - WAKE FOREST HWY - AG EHC (LEN) MULTI STATE 2 LLC","Asian",0
"R860G - TRIPLE CROWN - WAKE FOREST HWY - AG EHC (LEN) MULTI STATE 2 LLC","Black",0
"R860G - TRIPLE CROWN - WAKE FOREST HWY - AG EHC (LEN) MULTI STATE 2 LLC","Hispanic",7.530647986
"R860G - TRIPLE CROWN - WAKE FOREST HWY - AG EHC (LEN) MULTI STATE 2 LLC","White",92.46935201
"R861A - 98/N. CO. LINE/85/SHARRON","Asian",0.0156987303025974
"R861A - 98/N. CO. LINE/85/SHARRON","Black",15.3699145657663
"R861A - 98/N. CO. LINE/85/SHARRON","Hispanic",11.4853833500221
"R861A - 98/N. CO. LINE/85/SHARRON","White",72.6587954883442
"R861B - RESIDENTIAL","Asian",0
"R861B - RESIDENTIAL","Black",0
"R861B - RESIDENTIAL","Hispanic",42.41948154
"R861B - RESIDENTIAL","White",57.58051846
"R861C - FLETCHER FAMILY SUB","Asian",0
"R861C - FLETCHER FAMILY SUB","Black",0
"R861C - FLETCHER FAMILY SUB","Hispanic",7.530647986
"R861C - FLETCHER FAMILY SUB","White",92.46935201
"R861F - FLETCHERS MILL  HWY 85 & HWY 98  PHILLIPS CREEK","Asian",0
"R861F - FLETCHERS MILL  HWY 85 & HWY 98  PHILLIPS CREEK","Black",22.59887006
"R861F - FLETCHERS MILL  HWY 85 & HWY 98  PHILLIPS CREEK","Hispanic",0
"R861F - FLETCHERS MILL  HWY 85 & HWY 98  PHILLIPS CREEK","White",77.40112994
"R863A - LAKE RIDGE AIR PARK","Asian",0
"R863A - LAKE RIDGE AIR PARK","Black",0
"R863A - LAKE RIDGE AIR PARK","Hispanic",6.003430532
"R863A - LAKE RIDGE AIR PARK","White",93.99656947
"R864A - 85 NORTH, COUNTY LINE","Asian",0.566228419923911
"R864A - 85 NORTH, COUNTY LINE","Black",43.2251418927717
"R864A - 85 NORTH, COUNTY LINE","Hispanic",23.3296002554348
"R864A - 85 NORTH, COUNTY LINE","White",27.9376385581033
"R880A - WEXFORD/MAYFAIR ESTATES","Asian",0.527482608322834
"R880A - WEXFORD/MAYFAIR ESTATES","Black",2.36111262811023
"R880A - WEXFORD/MAYFAIR ESTATES","Hispanic",6.59383957730709
"R880A - WEXFORD/MAYFAIR ESTATES","White",89.3370088692913
"R920A - RED MOUNTAIN","Asian",0
"R920A - RED MOUNTAIN","Black",34.18874172
"R920A - RED MOUNTAIN","Hispanic",8.443708609
"R920A - RED MOUNTAIN","White",57.36754967
"R920B - ROUGEMONT","Asian",0.254217792345849
"R920B - ROUGEMONT","Black",23.2965602159901
"R920B - ROUGEMONT","Hispanic",5.18971023201383
"R920B - ROUGEMONT","White",69.7241256114032
"R930A - BRIAR CREEK","Asian",3.432137285
"R930A - BRIAR CREEK","Black",9.984399376
"R930A - BRIAR CREEK","Hispanic",0
"R930A - BRIAR CREEK","White",86.58346334
"R940A - WOLF LAUREL","Asian",3.432137285
"R940A - WOLF LAUREL","Black",9.984399376
"R940A - WOLF LAUREL","Hispanic",0
"R940A - WOLF LAUREL","White",86.58346334
"R940M - BAHAMA RUAL","Asian",3.432137285
"R940M - BAHAMA RUAL","Black",9.984399376
"R940M - BAHAMA RUAL","Hispanic",0
"R940M - BAHAMA RUAL","White",86.58346334
"T707A - 751 SOUTH TWNHMS PH 01A","Asian",20.94517958
"T707A - 751 SOUTH TWNHMS PH 01A","Black",7.069943289
"T707A - 751 SOUTH TWNHMS PH 01A","Hispanic",1.890359168
"T707A - 751 SOUTH TWNHMS PH 01A","White",65.86011342
"T709F - CREEKSIDE COMMONS","Asian",7.371167645
"T709F - CREEKSIDE COMMONS","Black",11.2198304
"T709F - CREEKSIDE COMMONS","Hispanic",6.196999348
"T709F - CREEKSIDE COMMONS","White",74.36399217
"T728C - PROVIDENCE AT SOUTHPOINT","Asian",16.81547619
"T728C - PROVIDENCE AT SOUTHPOINT","Black",24.35515873
"T728C - PROVIDENCE AT SOUTHPOINT","Hispanic",28.67063492
"T728C - PROVIDENCE AT SOUTHPOINT","White",30.15873016
"T739C - WINSFORD AT THE PARK","Asian",21.79824561
"T739C - WINSFORD AT THE PARK","Black",39.69298246
"T739C - WINSFORD AT THE PARK","Hispanic",0
"T739C - WINSFORD AT THE PARK","White",37.93859649
"T758C - CREEKSIDE AT BETHPAGE","Asian",10.24868124
"T758C - CREEKSIDE AT BETHPAGE","Black",31.98944989
"T758C - CREEKSIDE AT BETHPAGE","Hispanic",1.620195931
"T758C - CREEKSIDE AT BETHPAGE","White",50.03767898
"T758T - TRILOGY AT BRIER CREEK","Asian",7.96812749
"T758T - TRILOGY AT BRIER CREEK","Black",44.09030544
"T758T - TRILOGY AT BRIER CREEK","Hispanic",2.921646746
"T758T - TRILOGY AT BRIER CREEK","White",41.03585657
"T759A - KINGSLEY WOODS TWNS","Asian",4.281891169
"T759A - KINGSLEY WOODS TWNS","Black",21.67707404
"T759A - KINGSLEY WOODS TWNS","Hispanic",2.943800178
"T759A - KINGSLEY WOODS TWNS","White",61.46297948
"T769I - SWEETBRIER  PHASE 1  MIXED RESIDENTIAL  SF & TOWNHOUSE  MUNGO HOMES","Asian",2.912621359
"T769I - SWEETBRIER  PHASE 1  MIXED RESIDENTIAL  SF & TOWNHOUSE  MUNGO HOMES","Black",13.03744799
"T769I - SWEETBRIER  PHASE 1  MIXED RESIDENTIAL  SF & TOWNHOUSE  MUNGO HOMES","Hispanic",2.357836338
"T769I - SWEETBRIER  PHASE 1  MIXED RESIDENTIAL  SF & TOWNHOUSE  MUNGO HOMES","White",75.17337032
"T812E - TOWNHOUSE","Asian",12.4201278
"T812E - TOWNHOUSE","Black",41.33386581
"T812E - TOWNHOUSE","Hispanic",7.068690096
"T812E - TOWNHOUSE","White",34.94408946
"T813D - CRYSTAL LAKE TWNHMS","Asian",8.769230769
"T813D - CRYSTAL LAKE TWNHMS","Black",16
"T813D - CRYSTAL LAKE TWNHMS","Hispanic",3.846153846
"T813D - CRYSTAL LAKE TWNHMS","White",69.84615385
"T814A - ENOCOMMONS","Asian",0
"T814A - ENOCOMMONS","Black",0
"T814A - ENOCOMMONS","Hispanic",9.262166405
"T814A - ENOCOMMONS","White",62.95133438
"T814U - UMSTEAD GROVE TOWNHOUSES - M/I HOMES OF RALEIGH LLC","Asian",0
"T814U - UMSTEAD GROVE TOWNHOUSES - M/I HOMES OF RALEIGH LLC","Black",0
"T814U - UMSTEAD GROVE TOWNHOUSES - M/I HOMES OF RALEIGH LLC","Hispanic",9.262166405
"T814U - UMSTEAD GROVE TOWNHOUSES - M/I HOMES OF RALEIGH LLC","White",62.95133438
"T820D - DUNBARTON CIRCLE","Asian",0
"T820D - DUNBARTON CIRCLE","Black",36.14190687
"T820D - DUNBARTON CIRCLE","Hispanic",0.609756098
"T820D - DUNBARTON CIRCLE","White",63.24833703
"T830C - SOUTHERN POINTE","Asian",2.423018677
"T830C - SOUTHERN POINTE","Black",49.01564866
"T830C - SOUTHERN POINTE","Hispanic",30.18677436
"T830C - SOUTHERN POINTE","White",17.74356386
"T830D - TOWNES AT COURTNEY CREEK","Asian",2.423018677
"T830D - TOWNES AT COURTNEY CREEK","Black",49.01564866
"T830D - TOWNES AT COURTNEY CREEK","Hispanic",30.18677436
"T830D - TOWNES AT COURTNEY CREEK","White",17.74356386
"T830X - PLAT 207 - 125","Asian",21.79824561
"T830X - PLAT 207 - 125","Black",39.69298246
"T830X - PLAT 207 - 125","Hispanic",0
"T830X - PLAT 207 - 125","White",37.93859649
"T833B - THE VILLAGE TOWNS","Asian",1.245640259
"T833B - THE VILLAGE TOWNS","Black",75.08719482
"T833B - THE VILLAGE TOWNS","Hispanic",19.03338316
"T833B - THE VILLAGE TOWNS","White",2.939711011
"T840A - AMBER LYNN","Asian",0
"T840A - AMBER LYNN","Black",70.51993942
"T840A - AMBER LYNN","Hispanic",8.480565371
"T840A - AMBER LYNN","White",4.745078243
"T840D - ELLIS ROAD TWNHMS PH 1&2","Asian",0
"T840D - ELLIS ROAD TWNHMS PH 1&2","Black",21.01865136
"T840D - ELLIS ROAD TWNHMS PH 1&2","Hispanic",0
"T840D - ELLIS ROAD TWNHMS PH 1&2","White",72.30989957
"T840F - CAMBREY CROSSING BY ASHTON WOODS","Asian",0
"T840F - CAMBREY CROSSING BY ASHTON WOODS","Black",38.58490566
"T840F - CAMBREY CROSSING BY ASHTON WOODS","Hispanic",24.62264151
"T840F - CAMBREY CROSSING BY ASHTON WOODS","White",32.83018868
"T846B - TREYBURN I8 TWNHMS","Asian",0
"T846B - TREYBURN I8 TWNHMS","Black",14.42041043
"T846B - TREYBURN I8 TWNHMS","Hispanic",5.823627288
"T846B - TREYBURN I8 TWNHMS","White",78.86855241
"T851A - COPLEY FARMS TWNHMS","Asian",0.69777584
"T851A - COPLEY FARMS TWNHMS","Black",69.29786306
"T851A - COPLEY FARMS TWNHMS","Hispanic",11.25163541
"T851A - COPLEY FARMS TWNHMS","White",10.29219363
"T860A - DOGWOOD POINTE","Asian",3.235470342
"T860A - DOGWOOD POINTE","Black",46.97423607
"T860A - DOGWOOD POINTE","Hispanic",5.512282804
"T860A - DOGWOOD POINTE","White",42.84002397
"T860L - TOWNHOME COMMUNITY","Asian",2.912621359
